time_index,servos_7,tx_controls_4,acceleration_x,global_position_longitude,tx_controls_1,time_actual,tx_controls_7,airspeed_0,acceleration_z,battery_0,magnetometer_0,tx_controls_2,position_y,wind_y,global_position_latitude,magnetometer_1,magnetometer_2,attitude_yaw,velocity_x,servos_2,servos_6,position_x,mode_1,attitude_roll,servos_1,velocity_y,servos_4,time_flight,mode_0,axis_rate_pitch,position_z,tx_controls_6,servos_5,axis_rate_yaw,servos_0,servos_3,axis_rate_roll,wind_x,mode_2,tx_controls_3,gps_sat_count_0,velocity_z,tx_controls_5,altitude_baro,tx_controls_0,current_0,acceleration_y,altitude_gps,attitude_pitch,current_3,airspeed_1,current_2,current_1,rpm_0,rpm_1,battery_1
2.0000899999999993,0.0,0.0,1.167112112045288,0.0,1500.0,9.092490999999999,0.0,0.0,-9.15317153930664,20.81215476989746,93.0,0.0,0.0,0.0,0.0,-81.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.11221,0.0,8.027937697415784e-06,0.0,0.0,0.0,-3.218015440085287e-06,0.0,0.0,-9.514752543507773e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3384007215499878,1500.0,-0.86431884765625,-0.15985068678855896,-17.0,0.01064650843716541,,,,,,,
2.0999489999999996,0.0,0.0,1.1516790390014648,0.0,1500.0,9.172511,0.0,0.0,-9.153589248657227,20.8027286529541,95.0,0.0,0.0,0.0,0.0,-78.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.212069,0.0,8.116323855244508e-06,0.0,0.0,0.0,-3.331090880289976e-05,0.0,0.0,-3.0580189343187696e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.2744134664535522,1500.0,-0.8656883239746094,-0.193674236536026,-17.0,0.01064650843716541,,,,,,,
2.200012,0.0,0.0,1.1780191659927368,0.0,1500.0,9.292487,0.0,0.0,-9.13647747039795,20.797142028808594,93.0,0.0,0.0,0.0,0.0,-78.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.312132,0.0,1.3529178147749304e-06,0.0,0.0,0.0,1.757498578298791e-05,0.0,0.0,-3.1188834378236134e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3330684900283813,1500.0,-0.8620359301567078,-0.1202784925699234,-17.0,0.01064650843716541,,,,,,,
2.2999459999999994,0.0,0.0,1.150124192237854,0.0,1500.0,9.372499999999999,0.0,0.0,-9.173948287963867,20.73779296875,93.0,0.0,0.0,0.0,0.0,-82.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.412066,0.0,8.479731500568128e-06,0.0,0.0,0.0,1.1055765659873678e-05,0.0,0.0,-3.5050302144503087e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3863911628723145,1500.0,-0.86431884765625,-0.18835832178592682,-17.0,0.01064650843716541,,,,,,,
2.400075,0.0,0.0,1.1714427471160889,0.0,1500.0,9.492994999999999,0.0,0.0,-9.131610870361328,20.75455093383789,91.0,0.0,0.0,0.0,0.0,-82.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.512195,0.0,1.1958881881463933e-05,0.0,0.0,0.0,-1.0423871402433555e-05,0.0,0.0,4.014556454136398e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.2690812349319458,1500.0,-0.86431884765625,-0.12049927562475204,-17.0,0.01064650843716541,,,,,,,
2.499987999999999,0.0,0.0,1.1629937887191772,0.0,1500.0,9.572996999999999,0.0,0.0,-9.14975357055664,20.76921272277832,94.0,0.0,0.0,0.0,0.0,-83.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.612108,0.0,5.494534393221545e-06,0.0,0.0,0.0,1.7366934450148136e-05,0.0,0.0,-4.634243269754236e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3437330722808838,1500.0,-0.867058277130127,-0.14480087161064148,-17.0,0.01064650843716541,,,,,,,
2.600001999999999,0.0,0.0,1.1538275480270386,0.0,1500.0,9.69253,0.0,0.0,-9.144979476928711,20.80179786682129,96.0,0.0,0.0,0.0,0.0,-80.0,497.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.712121999999999,0.0,-7.351402088420691e-07,0.0,0.0,0.0,-2.5847364900465247e-05,0.0,0.0,-2.1378460022480586e-06,0.0,0.0,1500.0,0.0,0.0,0.0,-1.2637488842010498,1500.0,-0.8620359301567078,-0.16048550605773926,-17.0,0.01064650843716541,,,,,,,
2.6999009999999997,0.0,0.0,1.1755523681640625,0.0,1500.0,9.772492,0.0,0.0,-9.132222175598145,20.813201904296875,98.0,0.0,0.0,0.0,0.0,-80.0,496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.812021,0.0,6.047807471012053e-06,0.0,0.0,0.0,-6.020427282898268e-07,0.0,0.0,-7.68281825513907e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.2957425117492676,1500.0,-0.8656883239746094,-0.14627498388290405,-17.0,0.01064650843716541,,,,,,,
2.800005999999999,0.0,0.0,1.1664693355560303,0.0,1500.0,9.892495,0.0,0.0,-9.168087005615234,20.77654457092285,94.0,0.0,0.0,0.0,0.0,-77.0,493.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,9.912125999999999,0.0,1.8880788492372444e-05,0.0,0.0,0.0,-8.45543893312963e-06,0.0,0.0,-4.512477283426434e-05,0.0,0.0,1500.0,0.0,0.0,0.0,-1.3863911628723145,1500.0,-0.86431884765625,-0.1879284381866455,-17.0,0.01064650843716541,,,,,,,
2.900341,0.0,0.0,1.163880705833435,0.0,1500.0,9.972517,0.0,0.0,-9.136960983276367,20.739887237548828,95.0,0.0,0.0,0.0,0.0,-78.0,494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005235987755982988,0.0,0.0,0.0,10.012461,0.0,-1.8495979955615796e-07,0.0,0.0,0.0,-4.666124521545865e-06,0.0,0.0,1.3796611509644501e-06,0.0,0.0,1500.0,0.0,0.0,0.0,-1.605014443397522,1500.0,-0.867058277130127,-0.12718097865581512,-17.0,0.01064650843716541,,,,,,,
